Timestamp,Price (RMB/MWh),TotalDemand (MW),LoadForecast (MW),Temperature (°C),Humidity (%),WindSpeed (m/s),SolarIrradiance (W/m²),HydroGeneration (MW),WindGeneration (MW),SolarGeneration (MW),CoalGeneration (MW),GasGeneration (MW),PreviousPrice_lag1,PreviousPrice_lag2,RollingMean_3h,RollingStd_3h,DayOfWeek,HourOfDay,HolidayFlag,RenewableShare (%)
1/2/24 15:00,86.31,3671.0,3702.1355611950135,24.7,47.5,6.0,782.0,354.0,256.0,182.0,1180.0,822.0,83.36,85.62,85.1,1.54,5,15,False,21.57
1/2/24 16:00,83.58,3707.0,3738.4764792110905,25.0,37.5,5.0,817.0,407.0,249.0,166.0,1271.0,817.0,86.31,83.36,84.42,1.64,5,16,False,22.17
1/2/24 17:00,84.8,3620.0,3579.7842120170003,24.7,47.2,5.6,768.0,395.0,215.0,177.0,1245.0,839.0,83.58,86.31,84.9,1.37,5,17,False,21.74
1/2/24 18:00,89.49,3556.0,3600.76777153813,23.9,47.1,3.8,794.0,361.0,217.0,199.0,1206.0,761.0,84.8,83.58,85.96,3.12,5,18,False,21.85
1/2/24 19:00,84.0,3392.0,3360.4211135417336,25.6,45.7,3.3,865.0,395.0,244.0,202.0,1302.0,815.0,89.49,84.8,86.1,2.97,5,19,True,24.79
1/2/24 20:00,86.31,3531.0,3543.658261901899,25.0,38.7,5.1,677.0,413.0,235.0,199.0,1298.0,810.0,84.0,89.49,86.6,2.76,5,20,False,23.99
1/2/24 21:00,82.42,3475.0,3516.017200630623,24.8,44.9,4.6,805.0,384.0,229.0,190.0,1266.0,833.0,86.31,84.0,84.24,1.96,5,21,False,23.11
1/2/24 22:00,83.57,3780.0,3778.319371764814,23.9,37.7,5.8,893.0,437.0,252.0,215.0,1068.0,805.0,82.42,86.31,84.1,2.0,5,22,False,23.92
1/2/24 23:00,87.0,3549.0,3571.7370456070566,26.1,42.3,4.9,802.0,351.0,240.0,198.0,1296.0,779.0,83.57,82.42,84.33,2.38,5,23,False,22.23
2/2/24 00:00,82.01,3582.0,3556.1785178056216,25.5,48.7,5.2,871.0,401.0,238.0,211.0,1256.0,810.0,87.0,83.57,84.19,2.55,6,0,True,23.73
2/2/24 01:00,86.7,3629.0,3619.176670828595,24.3,47.5,3.1,759.0,411.0,249.0,162.0,1316.0,777.0,82.01,87.0,85.24,2.8,6,1,False,22.65
2/2/24 02:00,84.3,3582.0,3571.707028455983,25.9,43.5,7.3,790.0,406.0,232.0,119.0,1276.0,751.0,86.7,82.01,84.34,2.35,6,2,False,21.13
2/2/24 03:00,81.57,3752.0,3714.671082672988,24.4,38.6,4.8,794.0,385.0,262.0,204.0,1293.0,830.0,84.3,86.7,84.19,2.57,6,3,False,22.68
2/2/24 04:00,83.76,3524.0,3515.161291844211,24.1,46.6,5.8,683.0,384.0,227.0,170.0,1257.0,825.0,81.57,84.3,83.21,1.45,6,4,False,22.16
2/2/24 05:00,84.25,3610.0,3532.5690850568126,24.2,43.4,4.0,736.0,400.0,249.0,194.0,1279.0,821.0,83.76,81.57,83.19,1.43,6,5,False,23.35
2/2/24 06:00,83.35,3521.0,3496.4423126428946,23.2,31.7,5.4,741.0,408.0,261.0,193.0,1310.0,845.0,84.25,83.76,83.79,0.45,6,6,False,24.48
2/2/24 07:00,78.77,3467.0,3452.7562253315164,25.4,47.2,3.4,837.0,404.0,219.0,231.0,1220.0,786.0,83.35,84.25,82.12,2.94,6,7,False,24.63
2/2/24 08:00,80.26,3543.0,3530.191012375231,23.1,43.1,5.5,841.0,414.0,235.0,207.0,1130.0,762.0,78.77,83.35,80.79,2.34,6,8,False,24.16
2/2/24 09:00,81.02,3605.0,3592.925127706461,23.7,49.2,4.6,814.0,374.0,258.0,203.0,1192.0,802.0,80.26,78.77,80.02,1.14,6,9,True,23.16
2/2/24 10:00,81.17,3570.0,3566.9117900069937,22.9,37.7,5.0,839.0,390.0,258.0,216.0,1226.0,794.0,81.02,80.26,80.82,0.49,6,10,False,24.2
2/2/24 11:00,82.36,3549.0,3572.972075904303,24.9,27.2,5.8,791.0,377.0,239.0,207.0,1209.0,778.0,81.17,81.02,81.52,0.73,6,11,False,23.19
2/2/24 12:00,81.28,3482.0,3525.725853706626,24.8,44.5,3.5,859.0,389.0,231.0,191.0,1142.0,800.0,82.36,81.17,81.6,0.66,6,12,True,23.29
2/2/24 13:00,78.05,3619.0,3586.5117386575866,24.7,44.5,4.2,800.0,417.0,256.0,221.0,1122.0,784.0,81.28,82.36,80.56,2.24,6,13,False,24.7
2/2/24 14:00,81.28,3482.0,3421.839957230543,24.0,34.6,5.5,803.0,400.0,260.0,178.0,1166.0,746.0,78.05,81.28,80.2,1.86,6,14,True,24.07
2/2/24 15:00,81.54,3714.0,3661.897779387845,23.8,38.1,7.5,787.0,451.0,225.0,206.0,1242.0,788.0,81.28,78.05,80.29,1.94,6,15,True,23.75
2/2/24 16:00,81.24,3651.0,3626.6398539402535,25.5,56.7,4.8,834.0,403.0,225.0,169.0,1280.0,766.0,81.54,81.28,81.35,0.16,6,16,False,21.83
2/2/24 17:00,82.08,3503.0,3485.4039341091748,24.4,41.4,5.7,779.0,402.0,247.0,204.0,1245.0,807.0,81.24,81.54,81.62,0.43,6,17,False,24.35
2/2/24 18:00,81.39,3623.0,3584.5001966901273,25.3,46.5,4.9,849.0,403.0,253.0,204.0,1251.0,779.0,82.08,81.24,81.57,0.45,6,18,False,23.74
2/2/24 19:00,80.44,3584.0,3519.1941667875053,24.1,39.6,7.3,743.0,389.0,240.0,233.0,1194.0,832.0,81.39,82.08,81.3,0.82,6,19,False,24.05
2/2/24 20:00,79.18,3697.0,3674.1939586262906,25.2,32.4,2.9,745.0,402.0,255.0,169.0,1110.0,846.0,80.44,81.39,80.34,1.11,6,20,False,22.34
2/2/24 21:00,75.8,3805.0,3814.0713310056985,26.3,41.9,5.1,834.0,426.0,235.0,188.0,1173.0,818.0,79.18,80.44,78.47,2.4,6,21,False,22.31
2/2/24 22:00,79.78,3489.0,3518.7514732917784,25.6,41.4,3.0,794.0,407.0,214.0,216.0,1182.0,750.0,75.8,79.18,78.25,2.15,6,22,False,23.99
2/2/24 23:00,79.14,3693.0,3665.128847344584,24.6,40.7,2.0,776.0,389.0,240.0,206.0,1169.0,841.0,79.78,75.8,78.24,2.14,6,23,False,22.61
3/2/24 00:00,79.07,3672.0,3651.3501088928283,25.2,42.1,5.4,842.0,387.0,247.0,203.0,1195.0,843.0,79.14,79.78,79.33,0.39,0,0,False,22.79
3/2/24 01:00,75.78,3761.0,3714.6650845576346,24.7,44.0,5.2,767.0,398.0,243.0,180.0,1214.0,796.0,79.07,79.14,78.0,1.92,0,1,False,21.83
3/2/24 02:00,75.97,3721.0,3719.428041481261,25.0,41.9,4.7,786.0,409.0,230.0,187.0,1233.0,834.0,75.78,79.07,76.94,1.85,0,2,False,22.2
3/2/24 03:00,80.04,3630.0,3587.5785682904593,24.6,36.3,4.9,866.0,432.0,220.0,224.0,1176.0,777.0,75.97,75.78,77.26,2.41,0,3,False,24.13
3/2/24 04:00,77.66,3680.0,3708.65639066206,24.8,45.0,8.7,872.0,382.0,240.0,198.0,1093.0,737.0,80.04,75.97,77.89,2.04,0,4,False,22.28
3/2/24 05:00,78.91,3638.0,3548.7066754032944,25.1,32.8,4.7,872.0,404.0,262.0,206.0,1163.0,770.0,77.66,80.04,78.87,1.19,0,5,False,23.97
3/2/24 06:00,77.41,3832.0,3814.0185163773767,23.9,32.2,5.6,779.0,414.0,268.0,196.0,1189.0,844.0,78.91,77.66,77.99,0.8,0,6,False,22.91
3/2/24 07:00,77.22,3733.0,3748.055366959587,23.9,46.1,4.2,853.0,375.0,267.0,174.0,1247.0,747.0,77.41,78.91,77.85,0.93,0,7,False,21.86
3/2/24 08:00,78.84,3927.0,3936.191725816125,23.5,44.9,5.4,743.0,396.0,238.0,216.0,1156.0,791.0,77.22,77.41,77.82,0.89,0,8,False,21.65
3/2/24 09:00,75.75,3737.0,3871.651683199025,23.3,42.1,4.7,744.0,399.0,233.0,207.0,1209.0,791.0,78.84,77.22,77.27,1.55,0,9,False,22.45
3/2/24 10:00,76.78,3679.0,3696.490001228395,23.6,35.4,4.5,670.0,398.0,258.0,243.0,1197.0,774.0,75.75,78.84,77.12,1.57,0,10,False,24.44
3/2/24 11:00,75.48,3605.0,3554.7972701578997,25.0,38.8,7.2,870.0,419.0,261.0,176.0,1184.0,776.0,76.78,75.75,76.0,0.69,0,11,False,23.74
3/2/24 12:00,75.35,3582.0,3577.226787645546,23.9,41.0,6.4,742.0,412.0,258.0,213.0,1227.0,791.0,75.48,76.78,75.87,0.79,0,12,False,24.65
3/2/24 13:00,75.41,3611.0,3522.1876833266774,25.3,34.3,5.2,777.0,405.0,222.0,170.0,1147.0,771.0,75.35,75.48,75.41,0.07,0,13,False,22.07
3/2/24 14:00,76.29,3803.0,3798.970012535162,24.8,38.5,2.2,736.0,426.0,240.0,199.0,1150.0,745.0,75.41,75.35,75.68,0.53,0,14,False,22.75
3/2/24 15:00,74.71,3834.0,3792.347197149962,22.8,45.4,4.6,815.0,452.0,253.0,215.0,1177.0,793.0,76.29,75.41,75.47,0.79,0,15,False,24.0
3/2/24 16:00,78.0,3632.0,3677.769513778008,25.4,49.3,8.2,759.0,451.0,261.0,153.0,1145.0,818.0,74.71,76.29,76.33,1.65,0,16,False,23.82
3/2/24 17:00,73.52,3886.0,3858.522986270223,25.5,40.0,4.7,711.0,381.0,265.0,190.0,1201.0,812.0,78.0,74.71,75.41,2.32,0,17,False,21.51
3/2/24 18:00,74.76,3755.0,3749.1617042102375,23.7,45.9,6.3,796.0,432.0,256.0,182.0,1139.0,761.0,73.52,78.0,75.43,2.31,0,18,True,23.17
3/2/24 19:00,74.08,3825.0,3793.2221079297797,25.1,32.5,6.7,701.0,417.0,260.0,179.0,1185.0,747.0,74.76,73.52,74.12,0.62,0,19,False,22.38
3/2/24 20:00,77.68,3978.0,4064.9425675926664,23.8,45.3,5.3,728.0,425.0,257.0,200.0,1168.0,775.0,74.08,74.76,75.51,1.91,0,20,False,22.17
3/2/24 21:00,75.01,3914.0,3897.9378616941044,24.7,38.0,4.0,663.0,415.0,266.0,214.0,1183.0,830.0,77.68,74.08,75.59,1.87,0,21,False,22.87
3/2/24 22:00,76.51,3804.0,3895.62785217396,23.3,43.5,2.1,694.0,426.0,261.0,189.0,1148.0,802.0,75.01,77.68,76.4,1.34,0,22,False,23.03
3/2/24 23:00,71.31,3749.0,3789.707588105913,22.7,40.7,5.8,772.0,427.0,258.0,195.0,1153.0,803.0,76.51,75.01,74.28,2.68,0,23,False,23.47
4/2/24 00:00,74.66,3630.0,3654.1033363667693,24.1,48.5,4.0,663.0,413.0,253.0,192.0,1174.0,808.0,71.31,76.51,74.16,2.64,1,0,False,23.64
4/2/24 01:00,75.74,3781.0,3799.436657365876,24.4,37.5,5.2,684.0,408.0,259.0,190.0,1178.0,794.0,74.66,71.31,73.9,2.31,1,1,False,22.67
4/2/24 02:00,73.97,3839.0,3858.6898649108125,24.0,45.0,3.5,756.0,417.0,265.0,167.0,1167.0,784.0,75.74,74.66,74.79,0.89,1,2,False,22.12
4/2/24 03:00,75.78,3768.0,3671.6163710327196,23.2,40.4,4.7,726.0,432.0,263.0,210.0,1252.0,800.0,73.97,75.74,75.16,1.03,1,3,False,24.02
4/2/24 04:00,72.46,3861.0,3847.0558302924624,24.0,41.0,5.0,850.0,440.0,265.0,193.0,1116.0,763.0,75.78,73.97,74.07,1.66,1,4,False,23.26
4/2/24 05:00,76.16,3889.0,3931.2578985592163,24.6,40.8,5.3,839.0,446.0,280.0,195.0,1161.0,736.0,72.46,75.78,74.8,2.04,1,5,True,23.68
4/2/24 06:00,77.79,3866.0,3863.5551408262945,24.3,37.5,3.7,701.0,420.0,264.0,170.0,1085.0,800.0,76.16,72.46,75.47,2.73,1,6,False,22.09
4/2/24 07:00,72.32,3831.0,3760.740507659821,24.5,41.6,6.4,770.0,436.0,251.0,176.0,1181.0,815.0,77.79,76.16,75.42,2.81,1,7,False,22.53
4/2/24 08:00,72.02,3920.0,3917.3797774711265,23.6,41.4,4.3,776.0,450.0,274.0,181.0,1106.0,743.0,72.32,77.79,74.04,3.25,1,8,False,23.09
4/2/24 09:00,75.67,3955.0,4040.2052758127747,25.4,42.9,3.0,706.0,455.0,241.0,153.0,1147.0,801.0,72.02,72.32,73.34,2.03,1,9,False,21.47
4/2/24 10:00,75.79,3809.0,3871.344585776736,23.0,42.0,4.9,658.0,431.0,246.0,149.0,1141.0,826.0,75.67,72.02,74.49,2.14,1,10,False,21.69
4/2/24 11:00,71.45,4067.0,4063.8997995316986,24.6,45.6,5.0,728.0,429.0,268.0,170.0,1173.0,775.0,75.79,75.67,74.3,2.47,1,11,False,21.32
4/2/24 12:00,71.53,3923.0,3970.5724638529045,25.3,46.2,5.2,717.0,438.0,271.0,192.0,1130.0,750.0,71.45,75.79,72.92,2.48,1,12,False,22.97
4/2/24 13:00,71.67,3943.0,3924.6746489815973,24.5,36.3,6.6,701.0,412.0,245.0,168.0,1127.0,778.0,71.53,71.45,71.55,0.11,1,13,False,20.92
4/2/24 14:00,69.42,4019.0,3933.806420658664,23.8,45.9,4.7,741.0,432.0,258.0,159.0,1228.0,757.0,71.67,71.53,70.87,1.26,1,14,False,21.12
4/2/24 15:00,70.15,3979.0,3932.7767005935225,23.4,35.6,4.9,678.0,451.0,255.0,163.0,1169.0,755.0,69.42,71.67,70.41,1.15,1,15,False,21.84
4/2/24 16:00,69.87,4058.0,4136.14443842541,24.9,44.4,3.7,654.0,450.0,258.0,169.0,1126.0,786.0,70.15,69.42,69.81,0.37,1,16,False,21.61
4/2/24 17:00,70.22,3999.0,3985.300345908535,22.4,44.5,6.0,713.0,432.0,280.0,170.0,1141.0,724.0,69.87,70.15,70.08,0.19,1,17,False,22.06
4/2/24 18:00,71.58,3917.0,3904.830801031249,22.8,31.9,5.2,724.0,443.0,277.0,219.0,1235.0,728.0,70.22,69.87,70.56,0.9,1,18,False,23.97
4/2/24 19:00,72.01,4022.0,4007.008090186256,23.4,41.9,4.5,642.0,423.0,266.0,196.0,1140.0,772.0,71.58,70.22,71.27,0.93,1,19,False,22.0
4/2/24 20:00,74.53,3879.0,3974.2068294786504,24.9,39.0,2.7,743.0,454.0,259.0,195.0,1116.0,770.0,72.01,71.58,72.71,1.59,1,20,True,23.41
4/2/24 21:00,69.34,4011.0,4092.297945768103,24.0,37.5,6.7,604.0,439.0,247.0,196.0,1116.0,780.0,74.53,72.01,71.96,2.6,1,21,False,21.99
4/2/24 22:00,73.2,4005.0,4115.939011672407,22.6,48.1,3.5,660.0,436.0,289.0,152.0,1122.0,826.0,69.34,74.53,72.36,2.7,1,22,False,21.9
4/2/24 23:00,70.71,3995.0,3987.0477394799973,23.2,38.0,4.3,671.0,435.0,277.0,147.0,1118.0,772.0,73.2,69.34,71.08,1.96,1,23,False,21.5
5/2/24 00:00,70.95,4010.0,4024.781224437355,22.9,37.2,5.4,648.0,442.0,258.0,148.0,1083.0,786.0,70.71,73.2,71.62,1.37,2,0,False,21.15
5/2/24 01:00,72.31,3842.0,3766.1678725289603,22.7,41.6,3.6,648.0,435.0,280.0,196.0,1090.0,739.0,70.95,70.71,71.32,0.86,2,1,False,23.71
5/2/24 02:00,68.63,3983.0,4056.846721305914,24.4,44.6,3.2,765.0,458.0,269.0,157.0,1104.0,790.0,72.31,70.95,70.63,1.86,2,2,False,22.19
5/2/24 03:00,71.56,4055.0,3996.6110224366034,22.0,40.5,2.5,625.0,437.0,266.0,142.0,1174.0,751.0,68.63,72.31,70.83,1.94,2,3,False,20.84
5/2/24 04:00,71.05,4069.0,4079.8387781881315,24.9,47.0,5.9,785.0,478.0,278.0,157.0,1125.0,769.0,71.56,68.63,70.41,1.57,2,4,False,22.44
5/2/24 05:00,71.63,3958.0,3903.1348736183577,24.1,43.8,4.3,680.0,476.0,261.0,160.0,1133.0,763.0,71.05,71.56,71.41,0.32,2,5,False,22.66
5/2/24 06:00,71.16,4195.0,4165.556658663065,24.3,30.2,8.5,658.0,429.0,267.0,169.0,1206.0,796.0,71.63,71.05,71.28,0.31,2,6,False,20.62
5/2/24 07:00,75.42,3989.0,3947.136878447515,22.6,38.5,3.8,673.0,449.0,275.0,167.0,1206.0,726.0,71.16,71.63,72.74,2.34,2,7,True,22.34
5/2/24 08:00,69.18,4180.0,4149.6062369662095,22.9,38.3,3.9,771.0,436.0,266.0,145.0,1127.0,696.0,75.42,71.16,71.92,3.19,2,8,False,20.26
5/2/24 09:00,69.33,4133.0,4106.043864842551,21.6,43.5,4.3,590.0,443.0,284.0,174.0,1108.0,758.0,69.18,75.42,71.31,3.56,2,9,False,21.8
5/2/24 10:00,69.09,4033.0,4005.586560253746,22.4,27.9,5.3,579.0,490.0,302.0,146.0,1096.0,778.0,69.33,69.18,69.2,0.12,2,10,False,23.26
5/2/24 11:00,69.18,4282.0,4323.666695589015,23.4,53.8,4.4,592.0,445.0,264.0,154.0,1173.0,768.0,69.09,69.33,69.2,0.12,2,11,False,20.15
5/2/24 12:00,68.97,3993.0,3937.756860346874,24.1,43.6,5.7,626.0,459.0,250.0,170.0,1127.0,799.0,69.18,69.09,69.08,0.11,2,12,False,22.01
5/2/24 13:00,72.58,4211.0,4222.027071350693,21.6,41.7,3.8,533.0,463.0,246.0,142.0,1117.0,775.0,68.97,69.18,70.24,2.03,2,13,True,20.21
5/2/24 14:00,73.01,4227.0,4287.897957615278,22.3,46.9,3.3,616.0,433.0,274.0,142.0,1095.0,745.0,72.58,68.97,71.52,2.22,2,14,False,20.09
5/2/24 15:00,68.99,4067.0,4041.34018177433,22.5,52.6,2.8,694.0,436.0,267.0,164.0,1097.0,691.0,73.01,72.58,71.53,2.21,2,15,False,21.32
5/2/24 16:00,68.44,4281.0,4245.10405546262,21.2,45.3,2.3,612.0,430.0,281.0,134.0,1150.0,754.0,68.99,73.01,70.15,2.49,2,16,False,19.74
5/2/24 17:00,71.02,4123.0,4111.473768740988,23.1,45.6,4.4,584.0,437.0,280.0,142.0,1068.0,791.0,68.44,68.99,69.48,1.36,2,17,False,20.83
5/2/24 18:00,68.95,4184.0,4242.986260418035,21.7,41.5,4.6,563.0,398.0,255.0,160.0,1183.0,748.0,71.02,68.44,69.47,1.37,2,18,False,19.43
5/2/24 19:00,71.3,4189.0,4198.7053815476675,22.2,40.1,4.2,633.0,467.0,252.0,188.0,1106.0,760.0,68.95,71.02,70.42,1.28,2,19,True,21.65
5/2/24 20:00,70.42,4156.0,4129.43928526962,21.8,38.4,6.5,542.0,498.0,284.0,158.0,1124.0,772.0,71.3,68.95,70.22,1.19,2,20,False,22.62
5/2/24 21:00,66.98,4258.0,4282.193832559402,21.4,36.7,6.5,670.0,460.0,282.0,154.0,1064.0,728.0,70.42,71.3,69.57,2.28,2,21,False,21.04
5/2/24 22:00,73.1,4263.0,4207.8853925081785,22.1,37.3,4.6,668.0,430.0,274.0,154.0,1129.0,777.0,66.98,70.42,70.17,3.07,2,22,False,20.13
5/2/24 23:00,73.59,4016.0,4050.067975522147,21.9,34.0,2.8,579.0,446.0,256.0,120.0,1113.0,807.0,73.1,66.98,71.22,3.68,2,23,False,20.47
6/2/24 00:00,68.78,4328.0,4348.430365385088,21.6,40.4,4.3,560.0,450.0,289.0,142.0,1126.0,752.0,73.59,73.1,71.82,2.65,3,0,False,20.36
6/2/24 01:00,69.23,4038.0,4022.6095764430556,21.2,32.3,4.3,606.0,440.0,301.0,138.0,1202.0,723.0,68.78,73.59,70.53,2.66,3,1,False,21.77
6/2/24 02:00,70.59,4315.0,4273.070710077638,22.2,41.7,4.2,604.0,478.0,287.0,144.0,1136.0,754.0,69.23,68.78,69.53,0.94,3,2,False,21.07
6/2/24 03:00,70.7,4331.0,4286.665953885828,23.4,40.5,4.2,503.0,477.0,271.0,138.0,1087.0,689.0,70.59,69.23,70.17,0.82,3,3,False,20.46
6/2/24 04:00,71.37,4116.0,4142.740866817296,21.9,41.4,4.2,511.0,439.0,285.0,142.0,1090.0,766.0,70.7,70.59,70.89,0.42,3,4,False,21.04
6/2/24 05:00,74.09,4191.0,4252.449025124453,22.6,38.0,4.5,465.0,477.0,264.0,127.0,1155.0,769.0,71.37,70.7,72.05,1.8,3,5,False,20.71
6/2/24 06:00,69.74,4128.0,4096.1346126485605,20.2,56.0,4.2,546.0,494.0,301.0,132.0,1189.0,805.0,74.09,71.37,71.73,2.2,3,6,False,22.46
6/2/24 07:00,68.53,4223.0,4245.919335177574,21.6,47.4,5.2,552.0,502.0,287.0,105.0,1138.0,749.0,69.74,74.09,70.79,2.92,3,7,False,21.17
6/2/24 08:00,67.4,4221.0,4116.648649069896,20.3,34.4,5.4,445.0,522.0,260.0,122.0,1158.0,766.0,68.53,69.74,68.56,1.17,3,8,False,21.42
6/2/24 09:00,68.73,4336.0,4306.76911346714,19.9,41.7,3.9,484.0,447.0,282.0,155.0,1153.0,728.0,67.4,68.53,68.22,0.72,3,9,False,20.39
6/2/24 10:00,70.17,4395.0,4393.4470533564545,20.5,37.5,6.5,433.0,522.0,294.0,132.0,1193.0,743.0,68.73,67.4,68.77,1.39,3,10,False,21.57
6/2/24 11:00,73.87,4410.0,4364.515829150909,22.4,35.5,3.8,449.0,459.0,283.0,123.0,1024.0,707.0,70.17,68.73,70.92,2.65,3,11,False,19.61
6/2/24 12:00,69.3,4221.0,4174.174681260521,22.0,33.8,3.1,516.0,455.0,284.0,160.0,1154.0,747.0,73.87,70.17,71.11,2.43,3,12,False,21.3
6/2/24 13:00,70.83,4262.0,4228.611022176556,21.3,42.7,5.5,445.0,474.0,271.0,93.0,1169.0,743.0,69.3,73.87,71.33,2.33,3,13,True,19.66
6/2/24 14:00,70.41,4121.0,4135.609636416319,19.4,37.1,4.0,460.0,456.0,298.0,97.0,1053.0,761.0,70.83,69.3,70.18,0.79,3,14,False,20.65
6/2/24 15:00,72.88,4215.0,4205.633549079681,20.7,45.3,5.4,387.0,477.0,280.0,151.0,1075.0,733.0,70.41,70.83,71.37,1.32,3,15,False,21.54
6/2/24 16:00,75.62,4398.0,4286.088438333752,21.1,45.4,2.1,472.0,443.0,258.0,116.0,1076.0,754.0,72.88,70.41,72.97,2.61,3,16,True,18.58
6/2/24 17:00,69.58,4469.0,4362.964992368246,20.9,47.3,6.7,453.0,465.0,286.0,109.0,1081.0,741.0,75.62,72.88,72.69,3.02,3,17,False,19.24
6/2/24 18:00,69.73,4190.0,4159.656741107141,18.8,36.2,5.8,413.0,496.0,306.0,88.0,1093.0,740.0,69.58,75.62,71.64,3.44,3,18,False,21.24
6/2/24 19:00,72.87,4260.0,4282.8843293026775,19.6,42.8,3.2,433.0,470.0,287.0,120.0,1129.0,752.0,69.73,69.58,70.73,1.86,3,19,False,20.59
6/2/24 20:00,72.23,4322.0,4184.6247578637385,20.4,43.6,3.2,445.0,474.0,319.0,120.0,1159.0,751.0,72.87,69.73,71.61,1.66,3,20,False,21.12
6/2/24 21:00,74.64,4358.0,4333.013491192419,20.9,38.0,7.0,388.0,482.0,300.0,85.0,1170.0,772.0,72.23,72.87,73.25,1.25,3,21,False,19.89
6/2/24 22:00,72.2,4255.0,4228.687607174129,18.1,36.5,4.1,348.0,496.0,299.0,103.0,1073.0,745.0,74.64,72.23,73.02,1.4,3,22,False,21.1
6/2/24 23:00,70.41,4384.0,4453.416888910422,20.0,48.4,4.0,506.0,440.0,293.0,97.0,1072.0,738.0,72.2,74.64,72.42,2.12,3,23,False,18.93
7/2/24 00:00,72.4,4300.0,4280.748909414357,20.2,41.5,2.3,377.0,485.0,294.0,107.0,1180.0,743.0,70.41,72.2,71.67,1.1,4,0,False,20.6
7/2/24 01:00,73.53,4351.0,4370.149449237047,20.9,43.5,4.6,397.0,469.0,292.0,78.0,1146.0,727.0,72.4,70.41,72.11,1.58,4,1,False,19.28
7/2/24 02:00,73.06,4412.0,4419.062857004373,20.6,36.2,4.7,445.0,478.0,292.0,124.0,1117.0,737.0,73.53,72.4,73.0,0.57,4,2,False,20.26
7/2/24 03:00,72.54,4363.0,4256.47167600964,20.4,34.2,5.9,564.0,496.0,305.0,115.0,1136.0,808.0,73.06,73.53,73.04,0.5,4,3,False,20.99
7/2/24 04:00,73.76,4324.0,4362.410360831587,19.0,37.5,3.3,318.0,452.0,283.0,88.0,1111.0,720.0,72.54,73.06,73.12,0.61,4,4,True,19.03
7/2/24 05:00,74.08,4362.0,4372.769825272814,17.8,39.7,3.2,396.0,456.0,282.0,89.0,1138.0,739.0,73.76,72.54,73.46,0.81,4,5,False,18.96
7/2/24 06:00,74.62,4369.0,4394.413431983729,19.2,35.0,5.5,331.0,438.0,282.0,89.0,1094.0,735.0,74.08,73.76,74.15,0.43,4,6,False,18.52
7/2/24 07:00,73.27,4346.0,4542.311885321817,20.5,40.2,6.2,332.0,466.0,330.0,74.0,1124.0,739.0,74.62,74.08,73.99,0.68,4,7,True,20.02
7/2/24 08:00,71.76,4362.0,4257.79435302507,20.8,31.8,3.1,316.0,504.0,308.0,79.0,1035.0,736.0,73.27,74.62,73.22,1.43,4,8,True,20.43
7/2/24 09:00,72.51,4552.0,4638.234832488055,20.0,34.6,6.3,289.0,476.0,305.0,81.0,1075.0,754.0,71.76,73.27,72.51,0.76,4,9,False,18.94
7/2/24 10:00,74.76,4453.0,4438.627624029982,19.7,43.6,5.0,336.0,452.0,285.0,117.0,1075.0,694.0,72.51,71.76,73.01,1.56,4,10,False,19.18
7/2/24 11:00,70.84,4372.0,4386.36644522015,19.5,43.2,6.3,257.0,470.0,311.0,102.0,1090.0,776.0,74.76,72.51,72.7,1.97,4,11,False,20.2
7/2/24 12:00,73.35,4476.0,4473.724387734938,18.5,38.3,4.9,370.0,450.0,300.0,99.0,1062.0,764.0,70.84,74.76,72.98,1.99,4,12,False,18.97
7/2/24 13:00,71.96,4377.0,4355.788183330098,18.8,35.1,2.0,319.0,458.0,306.0,86.0,1081.0,708.0,73.35,70.84,72.05,1.26,4,13,False,19.42
7/2/24 14:00,72.94,4532.0,4503.508353588062,20.5,35.1,4.8,330.0,489.0,288.0,55.0,1032.0,677.0,71.96,73.35,72.75,0.71,4,14,True,18.36
7/2/24 15:00,75.58,4456.0,4472.475436778651,17.8,38.3,6.3,278.0,458.0,306.0,74.0,1135.0,715.0,72.94,71.96,73.49,1.87,4,15,False,18.81
7/2/24 16:00,73.56,4412.0,4336.1413151664165,20.3,43.4,3.9,275.0,504.0,298.0,93.0,1103.0,737.0,75.58,72.94,74.03,1.38,4,16,False,20.29
7/2/24 17:00,73.41,4471.0,4508.528958376089,18.3,44.8,4.5,300.0,481.0,293.0,46.0,1021.0,821.0,73.56,75.58,74.18,1.21,4,17,False,18.34
7/2/24 18:00,70.75,4273.0,4252.190279755738,19.8,37.7,4.8,220.0,484.0,316.0,82.0,1065.0,760.0,73.41,73.56,72.57,1.58,4,18,False,20.64
7/2/24 19:00,75.12,4322.0,4265.496533047982,17.0,34.4,1.5,253.0,477.0,283.0,114.0,1123.0,689.0,70.75,73.41,73.09,2.2,4,19,True,20.22
7/2/24 20:00,75.07,4319.0,4296.49935710021,18.9,41.5,7.0,221.0,499.0,315.0,87.0,1078.0,723.0,75.12,70.75,73.65,2.51,4,20,False,20.86
7/2/24 21:00,78.26,4456.0,4518.857460843129,17.5,36.0,3.9,211.0,500.0,317.0,92.0,1070.0,742.0,75.07,75.12,76.15,1.83,4,21,False,20.4
7/2/24 22:00,73.48,4618.0,4591.233245649189,16.7,37.5,5.6,143.0,491.0,294.0,66.0,1101.0,751.0,78.26,75.07,75.6,2.43,4,22,False,18.43
